User ID,Daily Time Spent on Site,Age,EstimatedSalary,Daily Internet Usage,Ad Topic Line,City,Country,Timestamp,Gender,Clicked
15664907,83.42,25,49851,183.42,Advanced heuristic firmware,East Toddfort,Austria,2016-03-04 14:10:12,Female,0
15612465,82.12,52,28680,201.15,Fully-configurable client-driven customer loyalty,East Dana,Germany,2016-02-03 10:40:27,Female,1
15810800,66.17,33,69870,238.45,Cross-group neutral synergy,West Lucas,Panama,2016-01-20 00:26:15,Female,0
15665760,43.01,35,48348,127.37,Organized 24/7 middleware,Butlerfort,United States of America,2016-06-11 09:37:52,Female,1
15588080,80.05,25,45960,219.94,Networked stable open architecture,Lindaside,Christmas Island,2016-03-08 05:48:20,Female,0
15776844,64.88,42,70006,129.8,Customizable systematic service-desk,West Chloeborough,Equatorial Guinea,2016-02-14 22:23:30,Male,1
15717560,79.82,26,51513,223.28,Function-based directional productivity,Jayville,Micronesia,2016-07-17 22:04:54,Male,0
15629739,48.03,40,25599,134.6,Networked stable array,East Lindsey,Malta,2016-06-02 22:16:08,Female,1
15729908,32.99,45,49283,177.46,Phased full-range hardware,Masseyshire,Ecuador,2016-04-30 19:42:04,Male,1
15716781,74.88,27,67240,175.17,Organized empowering policy,Sarahton,Sudan,2016-04-17 06:58:18,Male,0
15646936,36.49,52,42136,196.61,Object-based system-worthy superstructure,Ryanhaven,Lao People's Democratic Republic,2016-03-09 00:41:46,Female,1
15768151,88.04,45,62590,191.17,Profound explicit hardware,Lake Deborahburgh,Saint Vincent and the Grenadines,2016-03-07 20:02:51,Male,0
15579212,45.7,33,67384,151.12,Self-enabling multimedia system engine,New Williammouth,Switzerland,2016-05-26 10:33:00,Female,1
15721835,82.38,35,25604,159.6,Polarized analyzing intranet,Port Blake,Spain,2016-07-18 01:36:37,Male,1
15800515,52.68,23,39616,149.2,Vision-oriented attitude-oriented Internet solution,West Richard,Turks and Caicos Islands,2016-07-16 05:56:42,Male,1
15591279,65.59,47,28266,121.81,Digitized disintermediate ability,Brandymouth,Indonesia,2016-03-22 06:41:38,Female,1
15587419,65.65,25,63880,224.92,Intuitive explicit firmware,Sandraville,Cook Islands,2016-06-03 06:34:44,Female,0
15750335,43.84,36,70593,167.42,Public-key real-time definition,Port Jessica,Australia,2016-06-28 09:19:06,Female,1
15699619,67.69,37,76408,216.57,Monitored content-based implementation,Lake Jasonchester,Finland,2016-07-18 18:33:05,Male,0
15606472,78.37,24,55015,207.27,Quality-focused zero-defect budgetary management,Pearsonfort,Pakistan,2016-01-23 04:47:37,Female,0
15778368,81.46,29,51636,231.54,Intuitive fresh-thinking moderator,Sellerstown,Ireland,2016-02-29 11:00:06,Female,0
15671387,47.48,31,29359,141.34,Reverse-engineered 24hour hardware,Yuton,Eritrea,2016-06-30 00:19:33,Female,1
15573926,75.15,33,71297,219.49,Synchronized zero tolerance product,Smithtown,France,2016-06-19 18:19:38,Male,0
15709183,78.76,24,46423,219.98,Reactive interactive protocol,Joanntown,Austria,2016-01-08 08:08:47,Male,0
15577514,44.96,50,52802,132.71,Focused fresh-thinking Graphic Interface,South Peter,Heard Island and McDonald Islands,2016-01-02 12:25:36,Male,1
15778830,39.56,41,59243,143.13,Ameliorated exuding solution,Port Mitchell,Western Sahara,2016-05-13 11:57:12,Female,1
15768072,39.76,28,35351,196.83,Integrated maximized service-desk,Pottermouth,Liberia,2016-02-08 14:02:22,Female,1
15768293,57.11,22,59678,207.17,Self-enabling tertiary challenge,Lake Jonathanview,Dominican Republic,2016-06-07 23:46:51,Female,0
15654456,83.26,40,70226,187.76,Decentralized foreground infrastructure,Alanview,Tonga,2016-01-02 14:36:03,Male,0
15807525,69.42,25,65791,213.38,Quality-focused hybrid frame,Carterport,Lao People's Democratic Republic,2016-02-13 04:16:08,Male,0
15574372,50.6,30,34191,129.88,Realigned reciprocal framework,New Daniellefort,United States of America,2016-05-03 12:57:19,Male,1
15671249,46.2,37,51315,119.3,Distributed maximized ability,Welchshire,Belgium,2016-04-03 11:38:36,Male,1
15779744,66.88,35,62791,119.47,Polarized bifurcated array,Russellville,Indonesia,2016-03-23 19:58:15,Female,1
15624755,83.97,40,66292,158.42,Progressive asynchronous adapter,West Lisa,Croatia,2016-02-02 11:49:18,Female,0
15611430,76.56,30,68030,213.75,Business-focused high-level hardware,Greentown,Brunei Darussalam,2016-03-08 10:39:16,Male,0
15774744,35.49,48,43974,159.77,Fully-configurable holistic throughput,Timothyport,American Samoa,2016-04-08 14:35:44,Female,1
15629885,80.29,31,49457,244.87,Ameliorated contextually-based collaboration,Teresahaven,Netherlands Antilles,2016-06-30 00:40:31,Male,0
15708791,50.19,40,33987,117.3,Progressive uniform budgetary management,Lake Stephenborough,Thailand,2016-03-25 19:02:35,Male,1
15793890,59.12,33,28210,124.54,Synergistic stable infrastructure,Silvaton,Greece,2016-05-12 21:32:06,Male,1
15646091,59.88,30,75535,193.63,Reverse-engineered content-based intranet,West Michaelstad,French Polynesia,2016-03-02 05:11:01,Female,0
15596984,59.7,28,49159,120.25,Expanded zero administration attitude,Florestown,Guernsey,2016-05-10 14:12:31,Male,1
15800215,67.8,30,39810,117.75,Team-oriented 6thgeneration extranet,New Jay,Isle of Man,2016-03-03 02:59:37,Female,1
15577806,81.59,35,65827,223.16,Managed disintermediate capability,North Lisachester,Holy See (Vatican City State),2016-07-04 11:03:49,Female,0
15749381,81.1,29,61172,216.49,Front-line dynamic model,Port Stacy,El Salvador,2016-07-08 03:47:41,Female,0
15683758,41.7,39,42898,126.95,Innovative regional structure,Jensenton,China,2016-05-27 05:35:27,Female,1
15670615,73.94,27,68333,173.49,Function-based incremental standardization,North Alexandra,Myanmar,2016-02-10 13:46:35,Male,0
15715622,58.35,37,70233,132.63,Universal asymmetric workforce,Rivasland,Macao,2016-06-12 21:21:53,Male,1
15707634,51.56,46,63102,124.85,Business-focused client-driven forecast,Helenborough,Australia,2016-01-07 13:58:51,Female,1
15806901,79.81,37,51847,253.17,Realigned global initiative,Garnerberg,United States Virgin Islands,2016-05-13 14:12:39,Male,0
15775335,66.17,26,63580,228.7,Business-focused maximized complexity,North Anaport,Mexico,2016-05-02 00:01:56,Male,0
15724150,58.21,37,47575,105.94,Open-source global strategy,Pattymouth,Djibouti,2016-02-07 17:06:35,Female,1
15627220,66.12,49,39032,113.8,Stand-alone motivating moratorium,South Alexisborough,Cote d'Ivoire,2016-02-15 07:27:41,Female,1
15672330,80.47,42,70505,215.18,Grass-roots multimedia policy,East Jennifer,Mali,2016-02-21 05:23:28,Female,0
15668521,77.05,31,62161,236.64,Upgradable local migration,Hallfort,Jamaica,2016-03-20 22:27:25,Male,0
15807837,49.99,41,61068,121.07,Profound bottom-line standardization,New Charleschester,Romania,2016-03-24 09:34:00,Female,1
15592570,80.3,58,49091,173.43,Managed client-server access,East Breannafurt,Cayman Islands,2016-04-04 20:01:12,Male,1
15748589,79.36,33,62331,234.72,Cross-platform directional intranet,East Susanland,Gambia,2016-01-02 04:50:44,Male,0
15635893,57.86,30,18819,166.86,Horizontal modular success,Estesfurt,Algeria,2016-07-08 17:14:01,Female,1
15757632,70.29,26,62053,231.37,Vision-oriented multi-tasking success,Shirleyfort,Puerto Rico,2016-03-28 19:48:37,Female,0
15691863,84.53,33,61922,215.18,Optional multi-state hardware,Douglasview,Norfolk Island,2016-07-11 09:32:53,Female,0
15706071,59.13,44,49525,106.04,Upgradable heuristic system engine,South Lisa,Turkey,2016-06-09 17:11:02,Male,1
15654296,81.51,41,53412,250.03,Future-proofed modular utilization,Kingshire,Guinea,2016-05-19 09:30:12,Male,0
15755018,42.94,37,56682,130.4,Synergistic dynamic orchestration,Rebeccamouth,Moldova,2016-04-12 12:35:39,Male,1
15594041,84.81,32,43300,233.93,Multi-layered stable encoding,Brownbury,Greece,2016-07-04 23:17:47,Male,0
15663249,82.79,34,47998,132.08,Team-oriented zero-defect initiative,South Aaron,American Samoa,2016-02-01 00:52:29,Male,1
15638646,59.22,55,39132,126.39,Polarized 5thgeneration matrix,North Andrew,Honduras,2016-01-13 02:39:00,Male,1
15734161,35.0,40,46034,151.25,Fully-configurable context-sensitive Graphic Interface,South Walter,Mongolia,2016-06-18 16:02:34,Male,1
15631070,46.61,42,65857,136.18,Progressive intermediate throughput,Catherinefort,Ethiopia,2016-01-01 20:17:49,Male,1
15761950,63.26,29,54787,120.46,Customizable holistic archive,East Donna,Ethiopia,2016-03-02 04:02:45,Female,1
15649668,79.16,32,69562,202.9,Compatible intermediate concept,East Timothy,Sri Lanka,2016-03-30 20:23:48,Male,0
15713912,67.94,43,68447,128.16,Assimilated next generation firmware,North Kimberly,Morocco,2016-05-01 00:23:13,Female,1
15586757,79.91,32,62772,230.18,Total zero administration software,South Stephanieport,United Arab Emirates,2016-06-17 03:02:55,Male,0
15596522,66.14,41,78093,165.27,Re-engineered impactful software,North Isabellaville,Western Sahara,2016-03-23 08:52:31,Female,0
15625395,43.65,39,63649,138.87,Business-focused background synergy,North Aaronburgh,Western Sahara,2016-05-08 22:24:27,Female,1
15760570,59.61,21,60638,198.45,Future-proofed coherent budgetary management,Port James,Cambodia,2016-04-06 05:55:43,Male,0
15566689,46.61,52,27241,156.99,Ergonomic methodical encoding,Danielview,New Zealand,2016-04-05 05:54:15,Male,1
15725794,89.37,34,42760,162.03,Compatible dedicated productivity,Port Stacey,Australia,2016-04-16 12:26:31,Male,0
15673539,65.1,49,59458,118.1,Up-sized real-time methodology,West Kevinfurt,Bulgaria,2016-06-01 03:44:42,Female,1
15705298,53.44,42,42908,108.17,Up-sized next generation architecture,Lake Jennifer,Libyan Arab Jamahiriya,2016-04-04 22:00:15,Male,1
15675791,79.53,51,46132,244.91,Managed 6thgeneration hierarchy,Reyesfurt,Barbados,2016-06-26 04:22:26,Male,0
15747043,91.43,39,46964,209.91,Organic motivating model,West Carmenfurt,French Polynesia,2016-07-07 03:55:01,Male,0
15736397,73.57,30,70377,212.38,Pre-emptive transitional protocol,North Stephanieberg,Uruguay,2016-03-20 08:22:50,Female,0
15678201,78.76,32,70013,208.02,Managed attitude-oriented Internet solution,East Valerie,Uruguay,2016-04-20 10:04:29,Female,0
15720745,76.49,23,56457,181.11,Public-key asynchronous matrix,Sherrishire,Brazil,2016-03-25 05:05:27,Male,0
15637593,61.72,26,67279,218.49,Grass-roots systematic hardware,Port Daniel,Venezuela,2016-02-14 07:15:37,Female,0
15598070,84.53,35,54774,236.29,User-centric composite contingency,Brownview,Myanmar,2016-03-26 00:32:02,Male,0
15787550,72.03,34,70784,230.95,Up-sized bi-directional infrastructure,Greerton,Malta,2016-07-05 22:33:48,Female,0
15603942,77.47,36,70511,222.91,Assimilated actuating policy,Hatfieldshire,Jamaica,2016-03-14 03:29:12,Male,0
15733973,75.65,39,64022,247.9,Organized upward-trending contingency,Brianabury,Bahrain,2016-05-30 02:34:25,Male,0
15596761,78.15,33,72043,194.37,Ergonomic neutral portal,New Maria,Algeria,2016-03-07 22:32:15,Female,0
15652400,63.8,38,36037,108.7,Adaptive demand-driven knowledgebase,Colebury,Tuvalu,2016-03-19 00:27:58,Male,1
15717893,76.59,29,67527,211.64,Reverse-engineered maximized focus group,Calebberg,Georgia,2016-06-18 05:17:33,Male,0
15622585,42.6,55,55122,168.29,Switchable analyzing encryption,Lake Ian,Cambodia,2016-07-11 18:12:43,Female,1
15733964,78.77,28,63498,211.83,Public-key intangible Graphical User Interface,Gomezport,Guam,2016-01-01 08:27:06,Female,0
15753861,83.4,39,60879,235.01,Advanced local task-force,Shaneland,Tanzania,2016-04-07 01:57:38,Female,0
15747097,79.53,33,61467,236.72,Profound well-modulated array,East Aaron,Indonesia,2016-02-28 22:02:14,Female,0
15594762,73.89,35,70496,229.99,Multi-channeled asymmetric installation,Dustinborough,Somalia,2016-06-26 17:25:55,Male,0
15667417,75.8,36,71222,224.9,Multi-layered fresh-thinking neural-net,East Michaelland,Belize,2016-01-21 04:30:43,Male,0
15684861,81.95,31,64699,208.76,Distributed cohesive migration,East Connie,Serbia,2016-05-01 21:46:37,Female,0
15742204,56.39,58,32252,154.23,Programmable uniform website,West Shannon,Australia,2016-02-14 10:06:49,Male,1
15623502,44.73,35,55317,127.56,Object-based neutral policy,North Lauraland,Guam,2016-01-27 18:25:42,Male,1
15774872,38.35,33,47448,145.48,Horizontal global leverage,Port Christopher,Christmas Island,2016-06-16 20:24:33,Female,1
15611191,72.53,37,73475,223.93,Synchronized grid-enabled moratorium,South Patrickfort,Papua New Guinea,2016-07-21 10:01:50,Male,0
15674331,56.2,49,53550,114.85,Adaptive uniform capability,East Georgeside,Bahamas,2016-04-21 18:31:27,Female,1
15619465,79.67,28,58576,226.79,Total grid-enabled application,Charlesbury,Comoros,2016-07-20 01:56:33,Male,0
15575247,75.42,26,63374,164.25,Optional regional throughput,Millertown,Western Sahara,2016-02-26 17:14:14,Male,0
15695679,78.64,31,60283,235.28,Integrated client-server definition,South Renee,Nicaragua,2016-01-16 17:56:05,Male,0
15713463,67.69,44,37345,109.22,Fundamental methodical support,South Jackieberg,Guam,2016-04-01 01:57:12,Female,1
15785170,38.35,41,34886,144.69,Synergistic reciprocal attitude,Loriville,Vanuatu,2016-06-24 08:42:20,Male,1
15796351,59.52,44,67512,251.08,Managed 5thgeneration time-frame,Amandaland,Bolivia,2016-05-27 18:45:35,Male,0
15639576,62.26,37,77989,166.19,Vision-oriented uniform knowledgebase,West Robertside,Malawi,2016-05-26 15:40:12,Female,0
15693264,64.75,36,63001,117.66,Multi-tiered stable leverage,North Sarashire,Venezuela,2016-04-06 01:19:08,Male,1
15589715,79.97,26,61748,185.45,Down-sized explicit budgetary management,Port Maria,Nepal,2016-01-08 19:38:45,Female,0
15769902,47.9,42,48468,114.53,Cross-group human-resource time-frame,East Jessefort,United Kingdom,2016-02-24 19:08:11,Female,1
15587177,80.38,30,55131,238.06,Business-focused holistic benchmark,Port Anthony,Albania,2016-03-10 07:07:31,Female,0
15814553,64.51,42,79485,190.71,Virtual 5thgeneration neural-net,Edwardmouth,Madagascar,2016-04-29 07:49:01,Female,0
15601550,71.28,37,67307,246.72,Distributed scalable orchestration,Dustinchester,Guyana,2016-04-10 16:08:09,Male,0
15664907,50.32,40,27965,125.65,Realigned intangible benchmark,Rochabury,Yemen,2016-04-27 18:25:30,Female,1
15612465,72.76,33,66432,240.63,Virtual impactful algorithm,Williamsport,India,2016-05-10 04:28:55,Male,0
15810800,72.8,35,63552,249.54,Public-key solution-oriented focus group,Austinland,Puerto Rico,2016-01-03 23:21:26,Male,0
15665760,74.59,23,40135,158.35,Phased clear-thinking encoding,Lake Gerald,United States Virgin Islands,2016-02-15 16:52:04,Female,1
15588080,46.66,45,49102,118.16,Grass-roots mission-critical emulation,Wrightview,Antigua and Barbuda,2016-03-09 02:07:17,Female,1
15776844,48.86,54,53189,134.46,Proactive encompassing paradigm,Perryburgh,French Guiana,2016-01-09 17:33:03,Female,1
15717560,37.05,39,49743,142.81,Automated object-oriented firmware,Tracyhaven,Antigua and Barbuda,2016-02-03 05:47:09,Female,1
15629739,81.21,36,63394,233.04,User-friendly content-based customer loyalty,South Jaimeview,Turkmenistan,2016-01-02 09:30:11,Female,0
15729908,66.89,23,64434,208.24,Universal incremental array,Sandersland,Honduras,2016-01-04 07:28:43,Male,0
15716781,68.11,38,73884,231.21,Reactive national success,South Meredithmouth,Seychelles,2016-01-07 21:21:50,Male,0
15646936,69.15,46,36425,112.72,Automated multi-state toolset,Richardsonshire,Cyprus,2016-07-24 00:22:16,Female,1
15768151,65.72,36,28275,120.12,Managed didactic flexibility,Kimberlymouth,Saint Pierre and Miquelon,2016-02-13 13:57:53,Male,1
15579212,40.04,27,48099,161.58,Cross-platform neutral system engine,Meghanchester,Poland,2016-05-08 10:25:08,Female,1
15721835,68.6,33,68449,135.08,Focused high-level frame,Tammyshire,Taiwan,2016-02-17 18:50:57,Female,1
15800515,56.16,25,66430,164.25,Seamless motivating approach,Millerbury,Cote d'Ivoire,2016-01-22 19:43:53,Male,1
15591279,78.6,46,41768,254.59,Enhanced systematic adapter,Lake Elizabethside,Micronesia,2016-07-20 13:21:37,Female,0
15587419,78.29,38,57845,252.07,Networked regional Local Area Network,Villanuevaton,Liberia,2016-01-05 20:58:42,Male,0
15750335,43.83,45,35685,129.01,Total human-resource flexibility,Greerport,Saudi Arabia,2016-01-29 05:39:16,Female,1
15699619,77.31,32,62792,238.1,Assimilated homogeneous service-desk,North Garyhaven,Nepal,2016-06-17 20:18:27,Female,0
15606472,39.86,28,51171,161.24,Ergonomic zero tolerance encoding,East Sharon,Ghana,2016-02-23 13:55:48,Male,1
15778368,66.77,25,58847,141.13,Cross-platform zero-defect structure,Johnstonmouth,Iran,2016-07-09 11:18:02,Male,1
15671387,57.2,42,57739,110.66,Innovative maximized groupware,East Heatherside,New Zealand,2016-03-19 11:09:36,Male,1
15573926,73.15,25,64631,211.12,Face-to-face executive encryption,Lake Patrick,Libyan Arab Jamahiriya,2016-01-29 07:14:04,Female,0
15709183,82.07,24,50338,193.97,Monitored local Internet solution,Richardsonmouth,Sri Lanka,2016-06-14 07:02:09,Male,0
15577514,49.84,38,67781,135.24,Phased hybrid superstructure,Jenniferhaven,United Arab Emirates,2016-05-18 03:19:03,Male,1
15778830,43.97,36,68864,156.97,User-friendly grid-enabled analyzer,Boyerberg,Indonesia,2016-01-30 09:54:03,Male,1
15768072,77.25,27,55901,231.38,Pre-emptive neutral contingency,Port Elijah,Saint Vincent and the Grenadines,2016-04-25 16:58:50,Male,0
15768293,74.84,37,64775,246.44,User-friendly impactful time-frame,Knappburgh,Mongolia,2016-01-14 16:30:38,Female,0
15654456,83.53,36,67686,204.56,Customizable methodical Graphical User Interface,New Dawnland,Honduras,2016-07-06 05:34:52,Female,0
15807525,38.63,48,57777,222.11,Cross-platform logistical pricing structure,Chapmanmouth,Papua New Guinea,2016-04-07 10:51:05,Male,1
15574372,84.0,48,46869,136.21,Inverse discrete extranet,Robertside,Kyrgyz Republic,2016-04-17 05:08:52,Male,1
15671249,52.13,50,40927,118.27,Open-source even-keeled database,West Raymondmouth,Ethiopia,2016-01-28 17:03:54,Male,1
15779744,71.83,40,22206,135.48,Diverse background ability,Costaburgh,Rwanda,2016-02-18 22:42:33,Male,1
15624755,78.36,24,58920,196.77,Multi-tiered foreground Graphic Interface,Kristineberg,Kyrgyz Republic,2016-06-24 21:09:58,Female,0
15611430,50.18,35,63006,127.82,Customizable hybrid system engine,Sandrashire,Grenada,2016-06-20 04:24:41,Female,1
15774744,64.67,51,24317,138.35,Horizontal incremental website,Andersonfurt,Togo,2016-02-14 16:33:29,Female,1
15629885,69.5,26,68349,203.84,Front-line systemic capability,Tranland,Pakistan,2016-02-27 13:51:44,Female,0
15708791,65.22,30,66263,240.09,Fully-configurable foreground solution,Michaelland,Falkland Islands (Malvinas),2016-05-07 15:16:07,Female,0
15793890,62.06,40,63494,116.27,Digitized radical array,East Rachaelfurt,Jersey,2016-03-16 20:10:53,Female,1
15646091,84.29,30,56984,160.33,Team-oriented transitional methodology,Lake Johnbury,Cayman Islands,2016-06-26 02:06:59,Female,1
15596984,32.91,37,51692,181.02,Future-proofed fresh-thinking conglomeration,Elizabethstad,South Africa,2016-07-17 14:26:04,Female,1
15800215,39.5,31,49911,148.19,Operative multi-tasking Graphic Interface,West Brad,Micronesia,2016-01-28 16:42:36,Female,1
15577806,75.19,31,33503,245.76,Implemented discrete frame,Johnstonshire,Tajikistan,2016-06-16 18:04:51,Male,0
15749381,76.21,31,65835,228.94,Ameliorated exuding encryption,Lake Timothy,Bolivia,2016-06-19 23:21:38,Female,0
15683758,67.76,31,66177,242.59,Programmable high-level benchmark,Anthonyfurt,Cameroon,2016-05-24 17:42:58,Male,0
15670615,40.01,53,51463,161.77,Sharable multimedia conglomeration,East Brettton,Ecuador,2016-03-01 22:06:37,Male,1
15715622,52.7,41,41060,109.34,Team-oriented high-level orchestration,New Matthew,Zambia,2016-01-31 08:50:38,Female,1
15707634,68.41,38,61428,259.76,Grass-roots empowering paradigm,Christopherchester,Guinea-Bissau,2016-04-30 15:27:22,Male,0
15806901,35.55,39,51593,151.18,Robust object-oriented Graphic Interface,Westshire,Micronesia,2016-01-13 20:38:35,Male,1
15775335,74.54,24,57519,219.75,Switchable secondary ability,Alexisland,Bahamas,2016-03-30 16:15:59,Female,0
15724150,81.75,24,52656,190.08,Open-architected web-enabled benchmark,Kevinchester,Cape Verde,2016-04-29 18:53:43,Male,0
15627220,87.85,31,52179,210.27,Compatible scalable emulation,New Patriciashire,French Polynesia,2016-06-14 19:48:34,Female,0
15672330,60.23,60,46239,151.54,Seamless optimal contingency,Port Brenda,Saudi Arabia,2016-07-15 15:43:36,Male,1
15668521,87.97,35,48919,149.25,Secured secondary superstructure,Port Brianfort,France,2016-03-24 05:38:01,Male,0
15807837,78.17,27,65228,192.27,Automated mobile model,Portermouth,Burundi,2016-04-26 20:57:48,Male,0
15592570,67.91,23,55002,146.8,Re-engineered non-volatile neural-net,Hubbardmouth,Latvia,2016-01-12 03:28:31,Female,1
15748589,85.77,27,52262,191.78,Implemented disintermediate attitude,South Brian,Morocco,2016-04-09 23:26:42,Male,0
15635893,41.16,49,59448,150.83,Configurable interactive contingency,Hendrixmouth,Venezuela,2016-03-28 09:15:58,Female,1
15757632,53.54,39,47314,108.03,Optimized systemic capability,Julietown,Palau,2016-06-23 11:05:01,Male,1
15691863,73.94,26,55411,236.15,Front-line non-volatile implementation,Lukeport,Isle of Man,2016-01-24 01:53:14,Female,0
15706071,63.43,29,66504,236.75,Ergonomic 24/7 solution,New Shane,Peru,2016-04-15 10:18:55,Female,0
15654296,84.59,36,47169,241.8,Integrated grid-enabled budgetary management,Lake Jillville,Belgium,2016-04-26 13:13:20,Female,0
15755018,70.13,31,70890,224.98,Profit-focused systemic support,Johnsonfort,Croatia,2016-05-16 23:21:06,Male,0
15594041,40.19,37,55359,136.99,Right-sized system-worthy project,Adamsbury,France,2016-01-18 02:51:13,Male,1
15663249,58.95,55,56243,131.29,Proactive actuating Graphical User Interface,East Maureen,Slovenia,2016-06-20 08:34:46,Male,1
15638646,35.76,51,45522,195.07,Versatile optimizing projection,North Angelastad,Peru,2016-07-18 04:53:22,Female,1
15734161,59.36,49,46931,110.84,Universal multi-state system engine,Amandafort,Belarus,2016-07-01 01:12:04,Male,1
15631070,91.1,40,55500,198.13,Secured intermediate approach,Michaelmouth,Bolivia,2016-03-07 22:51:00,Male,0
15761950,61.04,41,75805,149.21,Operative didactic Local Area Network,Ronaldport,Benin,2016-05-02 15:31:28,Female,1
15649668,74.06,23,40345,225.99,Phased content-based middleware,Port Davidland,Wallis and Futuna,2016-07-23 06:18:51,Female,0
15713912,64.63,45,15598,158.8,Triple-buffered high-level Internet solution,Isaacborough,Azerbaijan,2016-06-12 03:11:04,Female,1
15586757,81.29,28,33239,219.72,Synergized well-modulated Graphical User Interface,Lake Michael,Mongolia,2016-02-15 20:41:05,Male,0
15596522,76.07,36,68034,235.56,Implemented bottom-line implementation,West Michaelshire,Denmark,2016-01-23 01:42:28,Male,0
15625395,75.92,22,38428,182.65,Monitored context-sensitive initiative,Port Calvintown,Russian Federation,2016-02-26 01:18:44,Female,0
15760570,78.35,46,53185,253.48,Pre-emptive client-server open system,Parkerhaven,Brazil,2016-01-11 02:07:14,Female,0
15566689,46.14,28,39724,137.97,Seamless bandwidth-monitored knowledge user,Markhaven,Ethiopia,2016-04-04 13:56:14,Female,1
15725794,44.33,41,43386,120.63,Ergonomic empowering frame,Estradashire,Guyana,2016-01-14 09:27:59,Female,1
15673539,46.43,28,53922,137.2,Reverse-engineered background Graphic Interface,Brianland,Ethiopia,2016-04-25 03:18:45,Female,1
15705298,66.04,27,71882,199.76,Synergistic non-volatile analyzer,Cassandratown,Mauritius,2016-03-05 23:02:11,Female,0
15675791,84.31,29,47139,225.87,Object-based optimal solution,West Dannyberg,Djibouti,2016-01-06 21:43:22,Male,0
15747043,83.66,38,68877,175.14,Profound dynamic attitude,East Debraborough,Syrian Arab Republic,2016-02-18 03:58:36,Female,0
15736397,81.25,33,65187,222.35,Enhanced system-worthy toolset,Frankchester,Saint Martin,2016-04-16 14:15:55,Female,0
15678201,85.26,32,55424,224.07,Reverse-engineered dynamic function,Lisafort,Netherlands Antilles,2016-02-24 06:18:11,Male,0
15720745,86.53,46,46500,233.36,Networked responsive application,Colemanshire,Greece,2016-06-29 01:19:21,Female,0
15637593,76.44,26,58820,224.2,Distributed intangible database,Troyville,Madagascar,2016-01-05 06:34:20,Female,0
15598070,52.84,43,28495,122.31,Multi-tiered mobile encoding,Hobbsbury,Senegal,2016-07-16 10:14:04,Female,1
15787550,85.24,31,61840,182.84,Optional contextually-based flexibility,Harrisonmouth,Burkina Faso,2016-06-17 03:23:13,Female,0
15603942,74.71,46,37908,258.06,Proactive local focus group,Port Eugeneport,Czech Republic,2016-06-13 11:06:40,Female,0
15733973,82.95,39,69806,201.29,Customer-focused impactful success,Karenmouth,Lao People's Democratic Republic,2016-04-05 08:18:45,Male,0
15596761,76.42,26,60315,223.16,Open-source optimizing parallelism,Brendaburgh,Netherlands Antilles,2016-04-17 18:38:14,Female,0
15652400,42.04,49,67323,182.11,Organic logistical adapter,New Christinatown,Qatar,2016-02-03 16:54:33,Female,1
15717893,46.28,26,50055,228.78,Stand-alone eco-centric system engine,Jacksonstad,Andorra,2016-04-18 21:07:28,Female,1
15622585,48.26,50,43574,122.45,User-centric intermediate knowledge user,South Margaret,Liechtenstein,2016-06-18 22:31:22,Male,1
15733964,71.03,55,28187,150.77,Programmable didactic capacity,Port Georgebury,China,2016-03-12 07:18:36,Female,1
15753861,81.37,33,66412,215.04,Enhanced regional conglomeration,New Jessicaport,Vietnam,2016-01-15 01:20:05,Female,0
15747097,58.05,32,15879,195.54,Total asynchronous architecture,Sanderstown,Tajikistan,2016-02-12 10:39:10,Male,1
15594762,75.0,29,63965,230.36,Secured upward-trending benchmark,Perezland,Eritrea,2016-02-16 02:29:03,Female,0
15667417,79.61,31,58343,235.97,Customizable value-added project,Luisfurt,Monaco,2016-04-04 21:23:13,Male,0
15684861,52.56,31,33147,250.36,Integrated interactive support,New Karenberg,Israel,2016-04-24 01:48:21,Male,1
15742204,62.18,33,65900,126.44,Reactive impactful challenge,West Leahton,Hungary,2016-05-20 00:00:48,Female,1
15623502,77.89,26,64189,201.54,Switchable multi-state success,West Sharon,Singapore,2016-05-15 03:10:50,Male,0
15774872,66.08,61,58966,184.23,Synchronized multi-tasking ability,Klineside,Cuba,2016-01-07 23:02:43,Female,1
15611191,89.21,33,44078,210.53,Fundamental clear-thinking knowledgebase,Lake Cynthia,Reunion,2016-07-19 12:05:58,Female,0
15674331,49.96,55,60969,151.94,Multi-layered user-facing parallelism,South Cynthiashire,Zambia,2016-04-04 00:02:20,Male,1
15619465,77.44,28,65620,210.39,Front-line incremental access,Lake Jacob,Gabon,2016-06-10 04:21:57,Male,0
15575247,82.58,38,65497,225.23,Open-architected zero administration secured line,West Samantha,Dominica,2016-03-11 14:50:56,Female,0
15695679,39.36,29,52462,161.79,Mandatory disintermediate info-mediaries,Jeremybury,Bahamas,2016-01-14 20:58:10,Male,1
15713463,47.23,38,70583,149.8,Implemented context-sensitive Local Area Network,Blevinstown,Tokelau,2016-06-22 05:22:58,Male,1
15785170,87.85,34,51816,153.01,Digitized interactive initiative,Meyerchester,Turkmenistan,2016-03-19 08:00:58,Male,0
15796351,65.57,46,23411,130.86,Implemented asynchronous application,Reginamouth,Belgium,2016-04-15 15:07:17,Female,1
15639576,78.01,26,62729,200.71,Focused multi-state workforce,Donaldshire,French Guiana,2016-03-28 02:29:19,Female,0
15693264,44.15,28,48868,141.96,Proactive secondary monitoring,Salazarbury,Martinique,2016-01-22 15:03:25,Female,1
